id,name,cuisine,address,coordinates,numOfReviews,rating,zipcode,insertedAtTimeStamp
D6ZEcG1FCZ18nekMWrhgMg,b'Wokuni',chinese,327 Lexington Ave,"{'latitude': 40.7492189, 'longitude': -73.9773529}",410,4.1,10016,2024-02-15T17:15:28.129033
pov0n15Vf6R-tPWWLq8uUQ,b'Red Paper Clip',chinese,120 Christopher St,"{'latitude': 40.73321612168599, 'longitude': -74.00557862883555}",133,4.1,10014,2024-02-15T17:15:28.129033
u0qfikB-ppp6UwoNKqxlRw,b'Flame',chinese,100 W 82nd St,"{'latitude': 40.78396, 'longitude': -73.97444}",526,3.8,10024,2024-02-15T17:15:28.129033
Gp3K-AFm3Ap8WG5R0nF7DQ,b'Mikado',chinese,525 6th Ave,"{'latitude': 40.73727, 'longitude': -73.99723}",184,3.2,10011,2024-02-15T17:15:28.129033
oXkCGBRjP-qERDlEgPlwxQ,b'Precious Island Dim Sum',chinese,366 New Dorp Ln,"{'latitude': 40.570595, 'longitude': -74.110448}",198,3.9,10306,2024-02-15T17:15:28.129033
wzmeaMTm5cZ1JCjep7iQeA,b'ZLS BBQ',chinese,219 E 23rd St,"{'latitude': 40.73852, 'longitude': -73.98201}",35,4.2,10010,2024-02-15T17:15:28.129033
RdGWCbcxA79G1ZMPVL3SGQ,b'Nora Thai',chinese,176 N 9th St,"{'latitude': 40.71864, 'longitude': -73.95625}",154,3.8,11211,2024-02-15T17:15:28.129033
BKABojUN3G9vUrG3AlDZgQ,b'Wild Ginger',chinese,182 N 10th St,"{'latitude': 40.718878, 'longitude': -73.955338}",176,3.8,11211,2024-02-15T17:15:28.129033
AvTezlpt3GXTdSEnXbHP4w,"b""Fatima's Halal Kitchen""",chinese,83-25 Parsons Blvd,"{'latitude': 40.71496339999999, 'longitude': -73.80743509999999}",431,3.9,11432,2024-02-15T17:15:28.129033
s25mujxKWphsyFm0Ji1xYA,b'Mr Chow',chinese,324 E 57th St,"{'latitude': 40.7588502019644, 'longitude': -73.9643376320601}",446,2.9,10022,2024-02-15T17:15:28.129033
TbbpihlBxYidyE_O65Ajbw,b'Hay Hay Roasted',chinese,81 Mott St,"{'latitude': 40.71663080185816, 'longitude': -73.9981349}",195,4.0,10013,2024-02-15T17:15:28.129033
GdOl_9iH8gLKeo9yABfyoQ,b'Chef Tan East Village',chinese,37 St Marks Pl,"{'latitude': 40.72887, 'longitude': -73.98807}",57,4.1,10003,2024-02-15T17:15:28.129033
_7jEITBmNIMD73_ni89MaQ,b'KPOT Korean BBQ & Hot Pot',chinese,414 Grand St,"{'latitude': 40.71834, 'longitude': -74.0529}",295,3.8,07302,2024-02-15T17:15:28.129033
KJFosOrLotvQo_rntg0sjA,b'Bricolage',chinese,162 5th Ave,"{'latitude': 40.67792, 'longitude': -73.97975}",686,4.0,11217,2024-02-15T17:15:28.129033
ZRJgyX4VqRhZUTWPrUXZ4w,b'Bombay Masala Indian Restaurant',indian,,"{'latitude': 40.73234558105469, 'longitude': -73.98785400390625}",1,4.0,10003,2024-02-15T17:15:29.159785
UxfGwHayDA6edmGoRCFCPA,b'Bombay Hut',indian,18A East Prospect St,"{'latitude': 41.0106943, 'longitude': -74.1183262}",213,4.2,07463,2024-02-15T17:15:29.159785
_HLttAGWRfbWJUmmjK0xxA,b'Manjal',indian,37 Godwin Ave,"{'latitude': 40.9790513947864, 'longitude': -74.1228970088499}",105,4.3,07450,2024-02-15T17:15:29.159785
TXjvmpAl7otZcuk_7hYZ2g,b'Tandoori Place',indian,2146 Starling Ave,"{'latitude': 40.83597304468253, 'longitude': -73.8536453}",87,4.2,10462,2024-02-15T17:15:29.159785
dYaX4lVOSG9zksYZ1GguuQ,b'Afrosiab',indian,3071 Brighton 4th St,"{'latitude': 40.57761804858864, 'longitude': -73.9633073285222}",4,4.8,11235,2024-02-15T17:15:29.159785
QSZXCmkcmh9sfjV8nMgpyA,b'NH44 Indian',indian,219 E Hartsdale Ave,"{'latitude': 41.01164641690519, 'longitude': -73.79566407820813}",55,4.2,10530,2024-02-15T17:15:29.159785
r5LG5dHWwth4A--dfYSfIQ,b'Tandoori Chef 2',indian,168 Maplewood Ave,"{'latitude': 40.73077133147892, 'longitude': -74.27755839999999}",171,3.7,07040,2024-02-15T17:15:29.159785
goIlFGh8EhPQ1fJlzn-NPw,b'Ceylon Curry',indian,324 Victory Blvd,"{'latitude': 40.63405, 'longitude': -74.08541}",24,3.7,10301,2024-02-15T17:15:29.159785
AuCRCB64bsBMdq02ydEuCA,b'Manhattan Indian Flavor',indian,311 2nd Ave,"{'latitude': 40.73504, 'longitude': -73.98321}",27,4.0,10003,2024-02-15T17:15:29.159785
2Npf0WhywOalmUMzPdhiwQ,b'Punjabi Baithak',indian,1682 Central Ct,"{'latitude': 40.681343, 'longitude': -73.711293}",24,3.8,11580,2024-02-15T17:15:29.159785
Yh05Y7xhj0KD8xj5VE16RQ,b'Masala Kitchen and Lounge',indian,71-04 Grand Ave,"{'latitude': 40.72766, 'longitude': -73.89191}",10,3.8,11378,2024-02-15T17:15:29.159785
1TJOTRt9Ws1vHh-zKNZmsw,b'India Cafe',indian,94-08 Lefferts Blvd,"{'latitude': 40.68235, 'longitude': -73.82226}",72,3.8,11419,2024-02-15T17:15:29.160758
I7z828r-k_shx2JbqL2DeQ,b'Little Myanmar',indian,150 E 2nd St,"{'latitude': 40.72300252512418, 'longitude': -73.98551929999999}",90,4.0,10009,2024-02-15T17:15:29.160758
m6WOGq7BSB8YPjKoOpNTLQ,b'Cafe Tibet',indian,1510 Cortelyou Rd,"{'latitude': 40.641136518560614, 'longitude': -73.964031}",380,4.1,11226,2024-02-15T17:15:29.160758
nLMECack5A2jR_lGBZmODw,b'Benares',indian,327 Franklin Ave,"{'latitude': 41.011255463101634, 'longitude': -74.16743267266013}",114,4.3,07481,2024-02-15T17:15:29.160758
hnLzJJ7XkxB3LLoxTk0ahQ,b'Chennai Flavors Food Truck',indian,50 Christopher Columbus Dr,"{'latitude': 40.7188518, 'longitude': -74.0394678}",11,4.0,07302,2024-02-15T17:15:29.160758
qvbohx2d4tERMkjrjT7x8A,b'Paheli Indian Cuisine',indian,1210 Hamburg Tpke,"{'latitude': 40.9624389, 'longitude': -74.2440671610253}",55,4.4,07470,2024-02-15T17:15:29.160758
2YufTvP05BC9VORwAcOl_g,b'Desi BBQ Halal',indian,36-02 Steinway St,"{'latitude': 40.7535956, 'longitude': -73.9237429}",55,4.5,11101,2024-02-15T17:15:29.160758
hG1H6NRQvWQkr7OeTFqDSw,b'Anarkali Indian Cuisine',indian,1125 Church Ave,"{'latitude': 40.647476, 'longitude': -73.9686}",114,3.3,11218,2024-02-15T17:15:29.160758
h0Z2RZBZbiqS-Yw22WyTaQ,b'Maharaja Palace',indian,2113 Frederick Douglass Blvd,"{'latitude': 40.8033065717907, 'longitude': -73.9562846158103}",183,3.5,10026,2024-02-15T17:15:29.160758
22iHHysQZwshJvcvcnLKhQ,b'Atithya Kathiyawadi',indian,37 Gill In,"{'latitude': 40.569348, 'longitude': -74.32323310000001}",7,4.6,08830,2024-02-15T17:15:29.160758
R7PHDW6wKzYHOOh4f6MrzA,b'Pakiza Restaurant',indian,1032 Coney Island Ave,"{'latitude': 40.63244, 'longitude': -73.96702}",39,3.1,11230,2024-02-15T17:15:29.160758
U45dUNzVKs2KlM5HRgbDGA,b'Halal International',indian,574 Atlantic Ave,"{'latitude': 40.6843884, 'longitude': -73.97883762807574}",51,3.9,11217,2024-02-15T17:15:29.160758
AKaO-EaJ8EgUnx5EPZ8N4g,"b""Ali's Original Roti Shop""",indian,337 Utica Ave,"{'latitude': 40.6665, 'longitude': -73.9312}",188,3.3,11213,2024-02-15T17:15:29.160758
VvIzNbkl4PDPzutZdxWCJw,b'Ittadi Garden & Grill',indian,7307 37th Rd,"{'latitude': 40.7472744, 'longitude': -73.8922265}",79,3.7,11372,2024-02-15T17:15:29.160758
_dduF0x_H5RyUgQzXsb0bw,b'Eternity',indian,120-35 83rd Ave,"{'latitude': 40.708691, 'longitude': -73.831214}",64,4.4,11415,2024-02-15T17:15:29.160758
35bJdPviyOHhiFHOFStN4Q,b'Al Humza',indian,629 Richmond Rd,"{'latitude': 40.6114672081574, 'longitude': -74.0885573724213}",19,3.2,10304,2024-02-15T17:15:29.160758
9TDj0GQ5A_m4WfR-FWoZig,b'Bombay Grill House',indian,71-51 Yellowstone Blvd,"{'latitude': 40.721134, 'longitude': -73.854887}",9,3.8,11375,2024-02-15T17:15:29.160758
v6T5UgEnKdJneY0cO0nSoA,b'Agra Palace Indian Restaurant & Party Hall',indian,116-33 Queens Blvd,"{'latitude': 40.7158643, 'longitude': -73.832629}",56,3.9,11375,2024-02-15T17:15:29.160758
UOaXJyVrr9l1XO7lGaT-bQ,b'Sweetness',indian,1150 Coney Island,"{'latitude': 40.629718, 'longitude': -73.966388}",68,3.7,11230,2024-02-15T17:15:29.160758
UM11sCoaZizH2QajqPOubA,b'Rani Mahal Indian Cuisine',indian,327 Mamaroneck Ave,"{'latitude': 40.9513807, 'longitude': -73.7350003}",140,3.5,10543,2024-02-15T17:15:29.160758
qUraxsVOyvQ60ELLhFSDVA,b'Red Pepper',indian,2520 Rt 22 E,"{'latitude': 40.6644669727947, 'longitude': -74.38683802944794}",237,3.9,07076,2024-02-15T17:15:29.160758
ugEZc_Cc4tu71j-yuj9HCQ,b'Chawlas 2',indian,131-19 Rockaway Blvd,"{'latitude': 40.67507, 'longitude': -73.8066}",126,3.8,11420,2024-02-15T17:15:29.160758
IgERw1hR7AC8Yozdf1lpEQ,"b""Jassi's Fine Indian Cuisine""",indian,271-11 Union Turnpike,"{'latitude': 40.75215, 'longitude': -73.70298}",249,3.3,11040,2024-02-15T17:15:29.160758
7UJRw4Klt5yfE7q9vznEHA,b'Kabob Shack',indian,182 Havemeyer St,"{'latitude': 40.7107199, 'longitude': -73.9582771}",201,4.2,11211,2024-02-15T17:15:29.160758
QpjfjEN2MT_78JlwFpe_TQ,b'Pranam Restaurant & Bar',indian,4515 28th Ave,"{'latitude': 40.7635265, 'longitude': -73.9090341}",7,3.9,11103,2024-02-15T17:15:29.160758
oZL2RilA-P-PgkMU0AdR-Q,b'Tandoori Chef',indian,258 Main St,"{'latitude': 40.886348, 'longitude': -74.04149}",253,3.6,07601,2024-02-15T17:15:29.160758
w2oSwwvOf-DBnEUumq_TIA,b'The Buffet',indian,20-07 127th St,"{'latitude': 40.781505, 'longitude': -73.8408955}",1037,3.4,11356,2024-02-15T17:15:29.160758
kvEwaIol5uzKiHnVS5UnGw,b'Masala Twist and Grill',indian,628 N Stiles St,"{'latitude': 40.627058544232, 'longitude': -74.2670148611069}",85,4.3,07036,2024-02-15T17:15:29.160758
vzWzMCmb5U2vOmrcOV_V2A,b'Khazana Indian Restaurant',indian,10-57 Jackson Ave,"{'latitude': 40.74277, 'longitude': -73.95271}",7,3.3,11101,2024-02-15T17:15:29.160758
I8X2NYRYHdWrGrxIHZFJ5A,b'Tangra Asian Fusion Cuisine',indian,3923 Queens Blvd,"{'latitude': 40.74427, 'longitude': -73.92489}",296,2.8,11104,2024-02-15T17:15:29.160758
0_ONgLkWOmGnjhCecpZPYQ,b'Samossa Bites',indian,35-27 31st St,"{'latitude': 40.757283, 'longitude': -73.928761}",111,3.9,11106,2024-02-15T17:15:29.160758
XDFrK9kelRfGcQvBN3O1OA,b'Dosa and Biryani House',indian,350 Market St,"{'latitude': 40.896566, 'longitude': -74.095439}",169,2.9,07663,2024-02-15T17:15:29.160758
eht_0com4C1sQbl9qCzlag,b'Hungry Bird',indian,980 Morris Ave,"{'latitude': 40.82844363093081, 'longitude': -73.91674001499564}",239,4.2,10456,2024-02-15T17:15:29.160758
NztBFASX-zzg0tROoLiKOg,b'Mysttik Masaala',indian,4731 Ctr Blvd 47th Rd,"{'latitude': 40.745297147897055, 'longitude': -73.95720922678798}",136,4.7,11109,2024-02-15T17:15:29.160758
IDEq8v88W58i2QZuNFjl-w,b'Bombay Kitchen',indian,733 Knickerbocker Ave,"{'latitude': 40.694066, 'longitude': -73.909556}",219,3.7,11221,2024-02-15T17:15:29.160758
m1sfDqgDiKKyUaXo9DWVeQ,b'Bodhi Village',indian,136-20 Booth Memorial Ave,"{'latitude': 40.7470027009989, 'longitude': -73.82836902698611}",358,4.0,11355,2024-02-15T17:15:29.160758
txfjMwfqr0HXNFZTJTkYiA,b'Khalil Biryani House',indian,1445 Olmstead Ave,"{'latitude': 40.8353157662589, 'longitude': -73.8550591682938}",52,3.5,10462,2024-02-15T17:15:29.160758
0BcydXe2sU0aPwSRAq3zgw,b'Asian Taste 86',indian,8610 Whitney Ave,"{'latitude': 40.74177, 'longitude': -73.87861}",118,4.1,11373,2024-02-15T17:15:29.160758
YlIMnGOigyr5Kbi_qK2bug,b'Rangoon - Chelsea',indian,158 8th Ave,"{'latitude': 40.74202, 'longitude': -74.00064}",65,3.9,10011,2024-02-15T17:15:29.160758
5pRxCYQppSq0czjFDN9X3Q,b'Campagnola Restaurant',italian,1382 1st Ave,"{'latitude': 40.768817, 'longitude': -73.954833}",329,3.9,10021,2024-02-15T17:15:30.661335
hVqZ4vihjL1gFTD-KdX-Tw,b'Gennaro',italian,665 Amsterdam Ave,"{'latitude': 40.79178, 'longitude': -73.9718}",428,3.8,10025,2024-02-15T17:15:30.661335
F89nDDlYZ7wbRe8EpLCqBw,b'Avra 48th Street',italian,141 E 48th St,"{'latitude': 40.755048569901554, 'longitude': -73.97243859999999}",1051,3.9,10017,2024-02-15T17:15:30.661335
7SekluUz__l0ZtPOaLBUeQ,b'Socarrat Paella Bar - Nolita',italian,284 Mulberry St,"{'latitude': 40.72449420048736, 'longitude': -73.99504}",587,3.8,10012,2024-02-15T17:15:30.661335
r2nIYBSyXny1-7XvsL2PVg,"b""Lena's Italian Kitchen""",italian,551 2nd Ave,"{'latitude': 40.742664, 'longitude': -73.977783}",347,4.3,10016,2024-02-15T17:15:30.661335
Ty1MvJz88DeNmX0eDHeMyQ,"b""Pietro's""",italian,232 E 43rd St,"{'latitude': 40.7506055, 'longitude': -73.9721964}",159,3.9,10017,2024-02-15T17:15:30.661335
2BJCPzGoWnOFgDbvoHi1Tw,"b""Gino's Brick Oven Pizza & Trattoria""",italian,548 Flatbush Ave,"{'latitude': 40.6605221493743, 'longitude': -73.9606475830078}",279,3.8,11225,2024-02-15T17:15:30.661335
24Fe99IbeFWERDVN7QGB4Q,b'La Vigna Restaurant',italian,10011 Metropolitan Ave,"{'latitude': 40.710999, 'longitude': -73.852722}",223,3.7,11375,2024-02-15T17:15:30.661335
0qUgRwf3lgIaRmR_hIj7uA,b'Porcini',italian,168 Bay Ave,"{'latitude': 40.401737304275, 'longitude': -73.9869792306891}",100,4.5,07732,2024-02-15T17:15:30.661335
jMdziYLNYGDCegkFQ4lTQA,b'Serafina Italian Restaurant-Tribeca',italian,95 W Broadway,"{'latitude': 40.71566, 'longitude': -74.0089}",258,3.7,10007,2024-02-15T17:15:30.661335
kDJbzzmCEjFbyDQ-lSygvw,b'Fresh Salt',italian,146 Beekman St,"{'latitude': 40.70707, 'longitude': -74.00244}",425,4.0,10038,2024-02-15T17:15:30.661335
BPo5XByMdNiXK_i--gqiRA,b'Duomo51',italian,25 W 51st St,"{'latitude': 40.759979, 'longitude': -73.97824}",85,4.3,10019,2024-02-15T17:15:30.661335
Orbsfc3nI21mQ8cwSPahhg,b'The Four Horsemen',italian,295 Grand St,"{'latitude': 40.71305, 'longitude': -73.95732}",340,4.4,11211,2024-02-15T17:15:30.661335
Ck09FempamAKGSPsV_bX-A,b'Xixa',italian,241 S 4th St,"{'latitude': 40.7104, 'longitude': -73.95854}",684,4.4,11211,2024-02-15T17:15:30.661335
Jwb556DrGTEZryeV7XgZmQ,b'Bar Primi',italian,325 Bowery,"{'latitude': 40.725639, 'longitude': -73.991714}",819,3.8,10003,2024-02-15T17:15:30.661335
ZgyvDF_hOWas3SXe0Hj7hA,b'Schilling Restaurant & Bar',italian,109 Washington St,"{'latitude': 40.70876746027962, 'longitude': -74.01401660338927}",208,4.2,10006,2024-02-15T17:15:30.661335
6AWiJUeP4FINQF48az-bkQ,b'Pasta Eater',italian,9 E 17th St,"{'latitude': 40.73765, 'longitude': -73.99134}",269,3.9,10003,2024-02-15T17:15:30.661335
5frcf3YK8Of3lpGbWcGmPw,b'Caffe Buon Gusto',italian,918 Washington St,"{'latitude': 40.747935, 'longitude': -74.027961}",33,4.4,07030,2024-02-15T17:15:30.661335
OLa3-KQO9rHjswo55E3Jgg,b'Trattoria La Sorrentina',italian,7831 Bergenline Ave,"{'latitude': 40.80174, 'longitude': -74.00698}",670,4.3,07047,2024-02-15T17:15:30.661335
AJm2xwuMmDSJv743qRY4WQ,"b""Luliano's""",italian,7902 3rd Ave,"{'latitude': 40.62849, 'longitude': -74.02917}",100,4.5,11209,2024-02-15T17:15:30.661335
U8Ljrx-w5otdMZNFhw5piw,b'La Villa',italian,261 5th Ave,"{'latitude': 40.6743319055498, 'longitude': -73.9816949398812}",603,3.9,11215,2024-02-15T17:15:30.661335
H5L18XZRHh_13HaeeHH_sQ,b'Casa Di Napoli',italian,703 32nd St,"{'latitude': 40.773718, 'longitude': -74.0306062996387}",165,4.3,07087,2024-02-15T17:15:30.661335
i8F0fnempD5fTb2CxbwKDw,b'Izakaya',italian,326 E 6th St,"{'latitude': 40.72667, 'longitude': -73.98738}",285,4.2,10003,2024-02-15T17:15:30.661335
hyBM_Xk9Hzp38acTHAHlBQ,"b""dell'anima""",italian,600 11th Ave,"{'latitude': 40.7661790467228, 'longitude': -73.99445587334046}",696,4.1,10036,2024-02-15T17:15:30.661335
HpxYBu1ARzOGvuUcLJe54g,b'Giardino 54',italian,400 1/2 W 54th St,"{'latitude': 40.7660476, 'longitude': -73.987591}",242,4.3,10019,2024-02-15T17:15:30.661335
WS0ipFMNDJDy_MOylP-JGw,b'Felix',italian,340 W Broadway,"{'latitude': 40.7226295, 'longitude': -74.0037455}",470,2.7,10013,2024-02-15T17:15:30.661335
RzKR9QcYP03EQ_8DxTxowg,b'Barrio Chino',italian,253 Broome St,"{'latitude': 40.718022, 'longitude': -73.990026}",1182,3.9,10002,2024-02-15T17:15:30.661335
jol3Ay0RMCdJd0eSZdKOEQ,"b""Beneci's D'Italia Cucina""",italian,500 Harbor Blvd,"{'latitude': 40.75887084256341, 'longitude': -74.02360969020963}",42,4.4,07086,2024-02-15T17:15:30.661335
a0IET3_yCFcO36OqGSsisg,b'Eataly NYC Flatiron',italian,200 5th Ave,"{'latitude': 40.742101, 'longitude': -73.989922}",6142,3.9,10010,2024-02-15T17:15:30.661335
G-b9kvnRh0pLi4fsdcmwjg,"b""Joseph's Restaurant""",italian,3 Hanover Square,"{'latitude': 40.70499, 'longitude': -74.00961}",92,4.0,10004,2024-02-15T17:15:30.661335
Tias1_QRB5L-gzoSNNhOMA,b'Petrarca Cucina E Vino',italian,34 White St,"{'latitude': 40.7189, 'longitude': -74.00458}",218,3.8,10013,2024-02-15T17:15:30.661335
zg9Jrtx9rqTXeaqufSOxHQ,b'Masseria dei Vini',italian,887 9th Ave,"{'latitude': 40.7684, 'longitude': -73.98558}",529,4.2,10019,2024-02-15T17:15:30.661335
7NqFIuXuRwm6WuuseLxAVw,"b""Delmonico's""",italian,56 Beaver St,"{'latitude': 40.70507, 'longitude': -74.01019}",1163,3.8,10004,2024-02-15T17:15:30.661335
qKfD10PsDKP_9B7O1_7oJQ,"b""All'Antico Vinaio""",italian,729 8th Ave,"{'latitude': 40.7597, 'longitude': -73.98823}",382,4.4,10036,2024-02-15T17:15:30.661335
J0c8ZtHPf08TMVeojPkNkQ,b'Verde on Smith',italian,216 Smith St,"{'latitude': 40.684439, 'longitude': -73.992244}",890,4.2,11201,2024-02-15T17:15:30.661335
fU22eRTnKLT2C-OFJ6eUGQ,b'Saraghina Pizzeria',italian,350 Lewis Ave,"{'latitude': 40.6837407, 'longitude': -73.9353473}",1040,3.9,11233,2024-02-15T17:15:30.661335
mwuM_V7y30ycCy0lLXEoFA,b'Serafina Italian Restaurant 38 Madison',italian,241 Madison Ave,"{'latitude': 40.75005, 'longitude': -73.98113}",18,3.2,10016,2024-02-15T17:15:30.661335
KXhxtA_JDkCrujeyXvqsgQ,b'Canto',italian,117 Perry St,"{'latitude': 40.73512, 'longitude': -74.00671}",186,3.8,10014,2024-02-15T17:15:30.661335
JSexQM-wn8HvWmfxu_m5ZA,b'Gnocco',italian,337 E 10th St,"{'latitude': 40.72713, 'longitude': -73.9802799}",589,3.8,10009,2024-02-15T17:15:30.661335
tCXDUzDMjDhBfCAaA8dmCg,b'Pastavino',italian,44 Navy Pier Ct,"{'latitude': 40.62877870622244, 'longitude': -74.073333559876}",150,4.5,10304,2024-02-15T17:15:30.661335
RG5atiZtuNtpDu6GrNUQGw,b'Norma Gastronomia Siciliana',italian,801 9th Ave,"{'latitude': 40.76563298237293, 'longitude': -73.98769143895947}",125,4.2,10019,2024-02-15T17:15:30.661335
cogW1uCqmfA8FV5zicL2Fw,b'Nomad Girl',italian,1151 Broadway,"{'latitude': 40.7442639943121, 'longitude': -73.98907644199383}",34,4.2,10001,2024-02-15T17:15:30.661335
6aVgixwks8EgirE1JtyDAQ,"b""John's of 12th Street""",italian,302 E 12th St,"{'latitude': 40.730685, 'longitude': -73.985502}",880,3.9,10003,2024-02-15T17:15:30.661335
JYNBy2r3LVhJbLHE1bASfg,b'The Smith',italian,1900 Broadway,"{'latitude': 40.77182581896378, 'longitude': -73.9818461}",2204,3.8,10023,2024-02-15T17:15:30.661335
LSOpxBBa217HxnJ7VnY2WQ,b'Il Violino',italian,180 Columbus Ave,"{'latitude': 40.77507847142371, 'longitude': -73.98087199999999}",347,3.6,10023,2024-02-15T17:15:30.661335
0Q13lJ3OHXOuBVpN6jeTjw,b'Tartine',italian,253 W 11th St,"{'latitude': 40.73635, 'longitude': -74.00346}",1060,3.9,10014,2024-02-15T17:15:30.661335
Q1_UvNyONsaVS_VC1mD9Dw,b'Osteria Cotta',italian,513 Columbus Ave,"{'latitude': 40.78554, 'longitude': -73.97263}",1086,4.0,10024,2024-02-15T17:15:30.661335
p4TYRKQ82N5Ntb6RPdLPMg,"b""Bruno's Ristorante""",italian,158-22A Crossbay Blvd,"{'latitude': 40.66006127265407, 'longitude': -73.84037893911108}",337,4.4,11414,2024-02-15T17:15:30.661335
z-y9GDoRr1S9Ma6b2n0A4A,b'Enoteca Maria',italian,27 Hyatt St,"{'latitude': 40.642, 'longitude': -74.07729}",446,4.2,10301,2024-02-15T17:15:30.661335
hot1lIebdQNau05onRum7w,b'Otto Strada',italian,743 Park Ave,"{'latitude': 40.7466038915745, 'longitude': -74.0311605558891}",431,4.1,07030,2024-02-15T17:15:30.661335
v4_89HfTm05NFTuukjsl_g,b'EL Burrito Box',mexican,885 9th Ave,"{'latitude': 40.76831, 'longitude': -73.98565}",967,4.0,10019,2024-02-15T17:15:32.093107
Q-zg3X3OQ0gNABmwlgiczw,b'The Naked Pig',mexican,922 3rd Ave,"{'latitude': 40.759429, 'longitude': -73.968546}",34,4.1,10022,2024-02-15T17:15:32.093107
6hKJePanmG9AxK4dfwgyyg,b'The Horny Ram',mexican,951 2nd Ave,"{'latitude': 40.75528, 'longitude': -73.96857}",751,4.2,10022,2024-02-15T17:15:32.093107
G65jVYSAYE-74TCcnU2n8A,b'Portal Latino',mexican,217 Smith St,"{'latitude': 40.6844032, 'longitude': -73.9918238}",151,3.8,11201,2024-02-15T17:15:32.093107
hmx8vUMYJPTbfgN8c7A5LA,b'El Aguila Dorada ',mexican,830 Broadway,"{'latitude': 40.6756098548753, 'longitude': -74.1081924349606}",375,4.1,07002,2024-02-15T17:15:32.093107
AStYD2Uo6NR1gzZ0xXrn9g,b'El Sabroso',mexican,265 W 37th St,"{'latitude': 40.7540843452975, 'longitude': -73.9914900079345}",149,3.9,10018,2024-02-15T17:15:32.094104
rrL05CECQO4sQXCc5BF90g,b'Mercado Little Spain',mexican,10 Hudson Yards,"{'latitude': 40.752435, 'longitude': -74.001475}",585,3.5,10001,2024-02-15T17:15:32.094104
ohLIPmzTysowInbte9XhMw,b'The Malt House',mexican,9 Maiden Ln,"{'latitude': 40.709659, 'longitude': -74.009262}",632,3.9,10038,2024-02-15T17:15:32.094104
gEEqoeSekTOjRVmyY4fplA,b'Cabana',mexican,107-10 70th Rd,"{'latitude': 40.7208678329074, 'longitude': -73.8456881046295}",1145,3.9,11375,2024-02-15T17:15:32.094104
EuWNk5SJB7wADVHoCtxAqg,b'Miriam',mexican,300 Amsterdam Ave,"{'latitude': 40.780201643038154, 'longitude': -73.98087029999999}",204,4.2,10023,2024-02-15T17:15:32.094104
s33HF6gGTWo3D7QxBMv9ow,b'Cowgirl',mexican,519 Hudson St,"{'latitude': 40.733805, 'longitude': -74.006488}",672,3.4,10014,2024-02-15T17:15:32.094104
bdGaFXlocJSuQnGWYaVMyQ,b'Mayahuel',mexican,3207 34th Ave,"{'latitude': 40.75936, 'longitude': -73.92601}",84,4.3,11106,2024-02-15T17:15:32.094104
_5G0SOM1ogWTsSmPBGRfzA,b'El Gallo Taqueria',mexican,214 Highlawn Ave,"{'latitude': 40.6035151454871, 'longitude': -73.9779098353486}",346,3.8,11223,2024-02-15T17:15:32.094104
VzdToJAHuLY07TlXZTdIwA,"b""Tito Murphy's""",mexican,346 W 46th St,"{'latitude': 40.76034, 'longitude': -73.989743}",249,3.7,10036,2024-02-15T17:15:32.094104
sbdRT4UyIYTFrXfCKraAhQ,b'Vera Cruz',mexican,195 Bedford Ave,"{'latitude': 40.717292, 'longitude': -73.957939}",257,3.4,11211,2024-02-15T17:15:32.094104
Hh9glEE_xDYT_pPUsRPXlA,b'Blend on the Water',mexican,45-40 Center Blvd,"{'latitude': 40.748216, 'longitude': -73.956973}",3826,3.9,11109,2024-02-15T17:15:32.094104
Pikhqmsy370W2BXHnNfP0g,b'Taqueria El Gallo Azteca',mexican,75 Victory Blvd,"{'latitude': 40.63842, 'longitude': -74.07867}",135,4.4,10301,2024-02-15T17:15:32.094104
KzJYO3-2k9XJhOHVpXayZQ,b'Empell\xc3\xb3n Al Pastor East Village',mexican,132 St Marks Pl,"{'latitude': 40.72668, 'longitude': -73.98336}",298,3.5,10009,2024-02-15T17:15:32.094104
RyEd54MOTc5OcYtOiDt11g,b'Iguana Restaurant & Dance Lounge',mexican,240 W 54th St,"{'latitude': 40.7642063, 'longitude': -73.9832105}",955,2.9,10019,2024-02-15T17:15:32.094104
j4dGkqL-OK9YH8Sl2eOWEg,b'5 Burro Cafe',mexican,72-05 Austin St,"{'latitude': 40.7192464187592, 'longitude': -73.8422552802263}",1571,3.6,11375,2024-02-15T17:15:32.094104
g7cNGvsbZtFK0z0TZmXHgw,b'El Coco',mexican,828 9th Ave,"{'latitude': 40.76622450999089, 'longitude': -73.98678530000001}",84,3.4,10019,2024-02-15T17:15:32.094104
rI2AEfnQVvnFoWn2De96Qg,b'Saffron Restaurant',mexican,16150 Cross Bay Blvd,"{'latitude': 40.6542780937095, 'longitude': -73.8390364032719}",364,4.0,11414,2024-02-15T17:15:32.094104
0aQke5yyTjdfzj3onxPJkA,b'Citrico Cafe',mexican,3290 36th St,"{'latitude': 40.758009, 'longitude': -73.923307}",149,3.9,11106,2024-02-15T17:15:32.094104
jxPwqRmznVQv4nCkh-Uepg,b'Jo\xe2\x80\x99s Taco',mexican,226 E 14th St,"{'latitude': 40.73258, 'longitude': -73.98623}",22,5.0,10003,2024-02-15T17:15:32.094104
XjMjGq_2nO1e8pwIq-nEwg,b'Cantina Mexicana',mexican,140 New Dorp Ln,"{'latitude': 40.57359, 'longitude': -74.116153}",159,4.2,10306,2024-02-15T17:15:32.094104
